Website,CDN_Server_1,CDN_Server_2,CDN_Server_3,CDN_Server_4,CDN_Server_5,CDN_Server_6,CDN_Server_7,CDN_Server_8,CDN_Server_9,CDN_Server_10,CDN_Server_11,CDN_Server_12,CDN_Server_13
shopch.jp,server-18-172-112-5.fra60.r.cloudfront.net,server-18-172-112-28.fra60.r.cloudfront.net,server-18-67-39-111.yto50.r.cloudfront.net,server-108-138-246-40.sfo5.r.cloudfront.net,server-18-154-7-117.cgk51.r.cloudfront.net,server-13-33-88-119.sin2.r.cloudfront.net,server-18-239-111-48.bom54.r.cloudfront.net,server-3-167-56-24.iad61.r.cloudfront.net,server-13-227-219-37.ams54.r.cloudfront.net,server-18-164-96-85.jfk50.r.cloudfront.net,server-18-164-96-25.jfk50.r.cloudfront.net,,
americanprogress.org,server-13-225-63-127.ewr53.r.cloudfront.net,server-18-239-199-40.sfo53.r.cloudfront.net,server-52-222-214-53.fra56.r.cloudfront.net,server-13-225-63-49.ewr53.r.cloudfront.net,server-13-225-4-109.sin52.r.cloudfront.net,server-18-65-244-82.syd3.r.cloudfront.net,server-18-160-46-31.iad55.r.cloudfront.net,server-52-222-214-21.fra56.r.cloudfront.net,server-18-67-17-106.yto50.r.cloudfront.net,server-18-239-199-14.sfo53.r.cloudfront.net,server-18-239-18-123.ams58.r.cloudfront.net,server-18-67-195-19.bom78.r.cloudfront.net,
wizards.com,a23-4-180-176.deploy.static.akamaitechnologies.com,a23-216-56-201.deploy.static.akamaitechnologies.com,a23-49-84-158.deploy.static.akamaitechnologies.com,a23-67-132-158.deploy.static.akamaitechnologies.com,a104-103-242-126.deploy.static.akamaitechnologies.com,a23-50-91-182.deploy.static.akamaitechnologies.com,a23-204-7-48.deploy.static.akamaitechnologies.com,a23-59-196-111.deploy.static.akamaitechnologies.com,a23-38-20-30.deploy.static.akamaitechnologies.com,a23-57-39-61.deploy.static.akamaitechnologies.com,,,
spectator.co.uk,server-13-33-187-75.fra60.r.cloudfront.net,server-3-168-122-105.jfk52.r.cloudfront.net,server-18-160-41-129.iad55.r.cloudfront.net,server-18-65-244-89.syd3.r.cloudfront.net,server-13-33-187-10.fra60.r.cloudfront.net,server-3-168-122-79.jfk52.r.cloudfront.net,server-13-227-74-121.sfo20.r.cloudfront.net,server-108-158-46-77.bom78.r.cloudfront.net,server-3-164-92-29.yto53.r.cloudfront.net,server-18-239-94-3.ams1.r.cloudfront.net,server-3-168-122-29.jfk52.r.cloudfront.net,server-13-33-88-16.sin2.r.cloudfront.net,
altema.jp,a2-17-100-161.deploy.static.akamaitechnologies.com,a23-44-4-176.deploy.static.akamaitechnologies.com,a23-205-255-201.deploy.static.akamaitechnologies.com,a23-34-59-24.deploy.static.akamaitechnologies.com,a23-11-215-136.deploy.static.akamaitechnologies.com,a23-216-149-152.deploy.static.akamaitechnologies.com,a104-110-191-59.deploy.static.akamaitechnologies.com,a23-208-29-200.deploy.static.akamaitechnologies.com,a23-34-59-31.deploy.static.akamaitechnologies.com,a104-86-110-99.deploy.static.akamaitechnologies.com,a104-112-235-112.deploy.static.akamaitechnologies.com,,
espn.com.ve,server-18-239-18-50.ams58.r.cloudfront.net,server-18-165-83-78.iad55.r.cloudfront.net,server-13-35-238-99.sin2.r.cloudfront.net,server-108-138-246-49.sfo5.r.cloudfront.net,server-18-66-41-57.bom78.r.cloudfront.net,server-3-171-139-11.jfk52.r.cloudfront.net,server-18-67-39-38.yto50.r.cloudfront.net,server-18-245-31-83.fra56.r.cloudfront.net,server-18-65-244-32.syd3.r.cloudfront.net,server-108-138-246-18.sfo5.r.cloudfront.net,server-18-245-31-24.fra56.r.cloudfront.net,server-3-171-139-12.jfk52.r.cloudfront.net,
tv9telugu.com,server-18-172-64-55.bom78.r.cloudfront.net,server-13-32-27-30.fra56.r.cloudfront.net,server-18-67-39-78.yto50.r.cloudfront.net,server-18-239-94-38.ams1.r.cloudfront.net,server-3-165-82-116.sin2.r.cloudfront.net,server-13-32-27-92.fra56.r.cloudfront.net,server-18-173-132-15.jfk52.r.cloudfront.net,server-13-227-74-3.sfo20.r.cloudfront.net,server-18-67-93-22.syd62.r.cloudfront.net,server-13-227-74-77.sfo20.r.cloudfront.net,server-18-160-10-22.iad12.r.cloudfront.net,server-18-173-132-66.jfk52.r.cloudfront.net,
ncaa.com,a23-204-21-145.deploy.static.akamaitechnologies.com,a23-50-87-94.deploy.static.akamaitechnologies.com,a104-100-76-64.deploy.static.akamaitechnologies.com,a23-10-181-156.deploy.static.akamaitechnologies.com,a23-56-206-240.deploy.static.akamaitechnologies.com,a184-29-197-159.deploy.static.akamaitechnologies.com,a104-74-53-155.deploy.static.akamaitechnologies.com,a23-4-184-242.deploy.static.akamaitechnologies.com,a23-57-53-159.deploy.static.akamaitechnologies.com,a104-103-205-219.deploy.static.akamaitechnologies.com,,,
adjoe.zone,ec2-18-158-251-135.eu-central-1.compute.amazonaws.com,ec2-35-158-5-75.eu-central-1.compute.amazonaws.com,ec2-52-58-27-176.eu-central-1.compute.amazonaws.com,ec2-52-28-92-143.eu-central-1.compute.amazonaws.com,ec2-18-194-119-129.eu-central-1.compute.amazonaws.com,ec2-35-156-179-222.eu-central-1.compute.amazonaws.com,ec2-18-158-159-4.eu-central-1.compute.amazonaws.com,ec2-54-93-142-209.eu-central-1.compute.amazonaws.com,ec2-18-193-144-190.eu-central-1.compute.amazonaws.com,ec2-3-71-254-218.eu-central-1.compute.amazonaws.com,,,
uzh.ch,wb.uzh.ch,ubscenter.uzh.ch,didactica.uzh.ch,phonebook.uzh.ch,neuroscience.uzh.ch,generalsecretariat.uzh.ch,physiol.uzh.ch,fi.uzh.ch,ipz.uzh.ch,oec.uzh.ch,isu.uzh.ch,scm.uzh.ch,chess.uzh.ch
nwwrtbbit.com,static.181.224.63.178.clients.your-server.de,static.235.243.63.178.clients.your-server.de,static.187.224.63.178.clients.your-server.de,static.237.243.63.178.clients.your-server.de,static.190.224.63.178.clients.your-server.de,static.238.243.63.178.clients.your-server.de,static.189.224.63.178.clients.your-server.de,,,,,,
pcmax.jp,server-18-239-19-148.ams58.r.cloudfront.net,server-13-35-215-139.sin2.r.cloudfront.net,server-18-66-124-199.fra60.r.cloudfront.net,server-3-167-34-140.iad61.r.cloudfront.net,server-3-164-98-139.yto53.r.cloudfront.net,server-18-67-113-167.syd62.r.cloudfront.net,server-3-168-85-140.sfo5.r.cloudfront.net,server-18-239-117-154.bom54.r.cloudfront.net,server-13-226-35-80.ewr53.r.cloudfront.net,,,,
supersport.hr,ec2-52-59-167-207.eu-central-1.compute.amazonaws.com,ec2-52-57-139-238.eu-central-1.compute.amazonaws.com,ec2-18-185-210-9.eu-central-1.compute.amazonaws.com,ec2-3-127-128-129.eu-central-1.compute.amazonaws.com,ec2-3-123-168-247.eu-central-1.compute.amazonaws.com,ec2-3-77-101-43.eu-central-1.compute.amazonaws.com,ec2-54-93-85-179.eu-central-1.compute.amazonaws.com,ec2-18-198-21-91.eu-central-1.compute.amazonaws.com,ec2-18-194-180-164.eu-central-1.compute.amazonaws.com,ec2-18-159-72-169.eu-central-1.compute.amazonaws.com,,,
the-ans.jp,server-18-245-96-109.yto50.r.cloudfront.net,server-108-158-32-126.syd3.r.cloudfront.net,server-99-84-238-212.sfo5.r.cloudfront.net,server-18-173-219-87.jfk52.r.cloudfront.net,server-3-162-103-119.iad61.r.cloudfront.net,server-18-239-142-76.bom54.r.cloudfront.net,server-13-33-88-110.sin2.r.cloudfront.net,server-108-138-26-59.fra56.r.cloudfront.net,server-99-84-238-196.sfo5.r.cloudfront.net,server-18-239-18-129.ams58.r.cloudfront.net,server-108-138-26-124.fra56.r.cloudfront.net,server-18-173-219-66.jfk52.r.cloudfront.net,
apuestatotal.com,server-18-239-50-42.ams58.r.cloudfront.net,server-65-8-161-49.sfo53.r.cloudfront.net,server-3-164-92-88.yto53.r.cloudfront.net,server-18-239-142-100.bom54.r.cloudfront.net,server-18-165-98-87.iad55.r.cloudfront.net,server-13-35-238-128.sin2.r.cloudfront.net,server-13-225-63-68.ewr53.r.cloudfront.net,server-13-225-63-25.ewr53.r.cloudfront.net,server-13-35-58-42.fra60.r.cloudfront.net,server-18-67-93-122.syd62.r.cloudfront.net,,,
careerpower.in,server-108-138-141-15.cgk51.r.cloudfront.net,server-18-244-18-79.fra56.r.cloudfront.net,server-18-244-18-115.fra56.r.cloudfront.net,server-13-225-4-60.sin52.r.cloudfront.net,server-13-226-34-105.ewr53.r.cloudfront.net,server-3-162-125-70.iad61.r.cloudfront.net,server-18-245-96-125.yto50.r.cloudfront.net,server-13-227-138-76.bom50.r.cloudfront.net,server-13-226-34-114.ewr53.r.cloudfront.net,server-65-8-161-100.sfo53.r.cloudfront.net,server-108-156-60-71.ams1.r.cloudfront.net,,
pex.jp,server-18-66-57-126.bom78.r.cloudfront.net,server-18-244-214-96.sfo53.r.cloudfront.net,server-18-245-96-83.yto50.r.cloudfront.net,server-13-225-63-107.ewr53.r.cloudfront.net,server-99-86-4-20.fra6.r.cloudfront.net,server-13-225-63-113.ewr53.r.cloudfront.net,server-3-165-82-43.sin2.r.cloudfront.net,server-18-160-41-127.iad55.r.cloudfront.net,server-18-239-36-111.ams58.r.cloudfront.net,,,,
kamigame.jp,server-18-172-112-82.fra60.r.cloudfront.net,server-3-165-82-121.sin2.r.cloudfront.net,server-99-84-238-203.sfo5.r.cloudfront.net,server-18-245-96-32.yto50.r.cloudfront.net,server-18-239-50-91.ams58.r.cloudfront.net,server-18-173-132-129.jfk52.r.cloudfront.net,server-3-165-82-122.sin2.r.cloudfront.net,server-18-173-132-47.jfk52.r.cloudfront.net,server-18-239-142-102.bom54.r.cloudfront.net,server-99-84-238-200.sfo5.r.cloudfront.net,server-18-172-112-46.fra60.r.cloudfront.net,server-18-173-132-125.jfk52.r.cloudfront.net,server-18-160-46-19.iad55.r.cloudfront.net
swarovski.com,a104-86-111-48.deploy.static.akamaitechnologies.com,a2-22-242-51.deploy.static.akamaitechnologies.com,a23-40-52-20.deploy.static.akamaitechnologies.com,a23-211-139-199.deploy.static.akamaitechnologies.com,a23-43-50-74.deploy.static.akamaitechnologies.com,a23-203-166-6.deploy.static.akamaitechnologies.com,a23-211-139-197.deploy.static.akamaitechnologies.com,,,,,,
emltrk.com,server-18-67-195-28.bom78.r.cloudfront.net,server-18-238-49-101.jfk52.r.cloudfront.net,server-18-155-202-62.sfo53.r.cloudfront.net,server-18-238-49-105.jfk52.r.cloudfront.net,server-18-155-202-84.sfo53.r.cloudfront.net,server-13-33-165-2.yto50.r.cloudfront.net,server-13-35-58-29.fra60.r.cloudfront.net,server-13-32-151-91.iad66.r.cloudfront.net,server-108-158-32-62.syd3.r.cloudfront.net,server-18-239-69-90.ams58.r.cloudfront.net,server-18-66-122-25.fra60.r.cloudfront.net,server-13-35-238-67.sin2.r.cloudfront.net,
colearn.id,server-108-138-128-126.jfk50.r.cloudfront.net,server-3-167-69-46.iad61.r.cloudfront.net,server-18-67-39-70.yto50.r.cloudfront.net,server-108-138-128-35.jfk50.r.cloudfront.net,server-18-239-69-21.ams58.r.cloudfront.net,server-18-66-147-12.fra60.r.cloudfront.net,server-108-139-10-13.sfo5.r.cloudfront.net,server-108-158-46-75.bom78.r.cloudfront.net,server-13-33-88-107.sin2.r.cloudfront.net,server-13-35-147-78.syd1.r.cloudfront.net,server-108-139-10-129.sfo5.r.cloudfront.net,server-18-66-147-80.fra60.r.cloudfront.net,
grail.bz,server-3-167-56-57.iad61.r.cloudfront.net,server-18-245-31-72.fra56.r.cloudfront.net,server-18-67-39-90.yto50.r.cloudfront.net,server-108-158-32-23.syd3.r.cloudfront.net,server-18-238-243-46.ams58.r.cloudfront.net,server-3-168-73-35.jfk50.r.cloudfront.net,server-18-66-57-111.bom78.r.cloudfront.net,server-18-245-31-103.fra56.r.cloudfront.net,server-99-84-238-209.sfo5.r.cloudfront.net,server-99-84-238-197.sfo5.r.cloudfront.net,server-108-157-254-94.sin2.r.cloudfront.net,,
attentionxyz.com,server-18-245-46-84.fra56.r.cloudfront.net,server-18-67-17-83.yto50.r.cloudfront.net,server-18-239-36-63.ams58.r.cloudfront.net,server-18-173-121-50.sfo53.r.cloudfront.net,server-13-35-210-128.sin2.r.cloudfront.net,server-18-238-80-92.jfk52.r.cloudfront.net,server-108-158-46-41.bom78.r.cloudfront.net,server-18-67-93-35.syd62.r.cloudfront.net,server-18-173-121-88.sfo53.r.cloudfront.net,server-99-84-191-108.iad89.r.cloudfront.net,,,
musixmatch.com,server-108-139-10-24.sfo5.r.cloudfront.net,server-3-167-69-129.iad61.r.cloudfront.net,server-18-66-57-47.bom78.r.cloudfront.net,server-18-67-17-10.yto50.r.cloudfront.net,server-108-139-10-112.sfo5.r.cloudfront.net,server-13-35-210-122.sin2.r.cloudfront.net,server-18-239-69-93.ams58.r.cloudfront.net,server-108-158-32-17.syd3.r.cloudfront.net,server-13-249-91-96.jfk52.r.cloudfront.net,server-18-245-46-112.fra56.r.cloudfront.net,server-18-245-46-48.fra56.r.cloudfront.net,server-13-249-91-76.jfk52.r.cloudfront.net,
schema.org,hkg12s09-in-f14.1e100.net,yyz10s17-in-f14.1e100.net,sfo03s33-in-f14.1e100.net,syd09s25-in-f14.1e100.net,mil04s23-in-f14.1e100.net,lga34s32-in-f14.1e100.net,lhr25s34-in-f14.1e100.net,yt-in-f139.1e100.net,sfo03s32-in-f14.1e100.net,sb-in-f139.1e100.net,ams15s44-in-f14.1e100.net,lga34s38-in-f14.1e100.net,lga25s79-in-f14.1e100.net
clashofclans.com,server-13-226-94-104.jfk52.r.cloudfront.net,server-13-225-78-85.fra2.r.cloudfront.net,server-3-165-82-4.sin2.r.cloudfront.net,server-18-67-39-48.yto50.r.cloudfront.net,server-13-226-94-95.jfk52.r.cloudfront.net,server-18-165-98-125.iad55.r.cloudfront.net,server-13-35-147-104.syd1.r.cloudfront.net,server-18-239-36-45.ams58.r.cloudfront.net,server-108-158-61-7.bom78.r.cloudfront.net,server-13-225-78-48.fra2.r.cloudfront.net,server-13-226-94-74.jfk52.r.cloudfront.net,server-18-155-202-33.sfo53.r.cloudfront.net,
parentsquare.com,ec2-34-205-118-27.compute-1.amazonaws.com,ec2-54-90-183-180.compute-1.amazonaws.com,ec2-54-237-253-210.compute-1.amazonaws.com,ec2-52-73-118-254.compute-1.amazonaws.com,ec2-54-174-15-244.compute-1.amazonaws.com,ec2-44-220-120-252.compute-1.amazonaws.com,ec2-23-22-105-245.compute-1.amazonaws.com,,,,,,
zone-turf.fr,server-18-66-102-19.fra56.r.cloudfront.net,server-18-239-69-60.ams58.r.cloudfront.net,server-18-67-39-121.yto50.r.cloudfront.net,server-18-155-192-93.sfo53.r.cloudfront.net,server-18-65-244-82.syd3.r.cloudfront.net,server-108-138-64-87.iad12.r.cloudfront.net,server-13-227-138-28.bom50.r.cloudfront.net,server-108-139-29-32.jfk50.r.cloudfront.net,server-108-139-29-48.jfk50.r.cloudfront.net,server-18-155-192-82.sfo53.r.cloudfront.net,server-13-33-30-99.sin2.r.cloudfront.net,server-18-66-102-88.fra56.r.cloudfront.net,
bet30.click,server-3-164-92-81.yto53.r.cloudfront.net,server-52-85-132-10.iad50.r.cloudfront.net,server-13-35-121-7.sfo5.r.cloudfront.net,server-13-227-254-80.sin52.r.cloudfront.net,server-13-35-121-68.sfo5.r.cloudfront.net,server-18-245-46-50.fra56.r.cloudfront.net,server-18-245-46-80.fra56.r.cloudfront.net,server-108-158-20-33.syd62.r.cloudfront.net,server-18-239-83-126.ams58.r.cloudfront.net,server-3-168-102-103.jfk52.r.cloudfront.net,server-108-158-61-45.bom78.r.cloudfront.net,,
bet91.club,server-13-32-27-84.fra56.r.cloudfront.net,server-108-158-61-34.bom78.r.cloudfront.net,server-13-35-147-74.syd1.r.cloudfront.net,server-99-84-238-180.sfo5.r.cloudfront.net,server-13-249-39-75.iad89.r.cloudfront.net,server-13-32-27-82.fra56.r.cloudfront.net,server-13-35-238-112.sin2.r.cloudfront.net,server-3-168-73-92.jfk50.r.cloudfront.net,server-18-239-18-124.ams58.r.cloudfront.net,server-13-33-165-74.yto50.r.cloudfront.net,,,
casino365online.ws,server-13-249-91-73.jfk52.r.cloudfront.net,server-18-238-243-70.ams58.r.cloudfront.net,server-13-249-91-82.jfk52.r.cloudfront.net,server-18-66-147-37.fra60.r.cloudfront.net,server-18-239-199-102.sfo53.r.cloudfront.net,server-3-162-112-117.iad61.r.cloudfront.net,server-3-164-92-82.yto53.r.cloudfront.net,server-18-239-199-117.sfo53.r.cloudfront.net,server-18-66-57-105.bom78.r.cloudfront.net,server-18-65-244-68.syd3.r.cloudfront.net,server-18-66-147-61.fra60.r.cloudfront.net,server-13-227-254-128.sin52.r.cloudfront.net,
celuapuestas.io,server-18-238-80-71.jfk52.r.cloudfront.net,server-18-244-214-20.sfo53.r.cloudfront.net,server-18-239-83-73.ams58.r.cloudfront.net,server-18-67-39-42.yto50.r.cloudfront.net,server-18-244-214-107.sfo53.r.cloudfront.net,server-99-86-229-33.iad79.r.cloudfront.net,server-13-32-99-29.fra60.r.cloudfront.net,server-13-32-99-108.fra60.r.cloudfront.net,server-18-238-80-59.jfk52.r.cloudfront.net,server-18-67-110-88.syd62.r.cloudfront.net,server-108-158-61-66.bom78.r.cloudfront.net,server-108-157-254-58.sin2.r.cloudfront.net,
qvc.jp,a23-45-104-29.deploy.static.akamaitechnologies.com,a23-56-114-55.deploy.static.akamaitechnologies.com,a23-38-141-132.deploy.static.akamaitechnologies.com,a23-213-105-190.deploy.static.akamaitechnologies.com,a184-26-204-217.deploy.static.akamaitechnologies.com,a23-218-59-16.deploy.static.akamaitechnologies.com,a184-25-41-190.deploy.static.akamaitechnologies.com,a23-210-109-35.deploy.static.akamaitechnologies.com,a23-211-238-78.deploy.static.akamaitechnologies.com,a23-201-185-180.deploy.static.akamaitechnologies.com,,,
helpme.net,server-3-160-150-96.fra60.r.cloudfront.net,server-108-159-61-92.bom78.r.cloudfront.net,server-18-238-243-104.ams58.r.cloudfront.net,server-108-158-32-124.syd3.r.cloudfront.net,server-13-33-165-13.yto50.r.cloudfront.net,server-108-139-29-23.jfk50.r.cloudfront.net,server-108-139-29-69.jfk50.r.cloudfront.net,server-108-139-10-88.sfo5.r.cloudfront.net,server-13-35-210-80.sin2.r.cloudfront.net,server-3-160-150-88.fra60.r.cloudfront.net,server-108-139-29-14.jfk50.r.cloudfront.net,server-18-154-227-111.iad55.r.cloudfront.net,
lettuceclub.net,server-18-239-94-76.ams1.r.cloudfront.net,server-108-159-61-41.bom78.r.cloudfront.net,server-3-168-73-13.jfk50.r.cloudfront.net,server-3-164-92-112.yto53.r.cloudfront.net,server-18-66-147-16.fra60.r.cloudfront.net,server-99-84-238-119.sfo5.r.cloudfront.net,server-3-168-73-35.jfk50.r.cloudfront.net,server-13-249-39-63.iad89.r.cloudfront.net,server-3-168-73-79.jfk50.r.cloudfront.net,server-108-156-133-128.sin2.r.cloudfront.net,server-18-65-244-114.syd3.r.cloudfront.net,server-18-66-147-89.fra60.r.cloudfront.net,
tse.jus.br,a2-17-100-241.deploy.static.akamaitechnologies.com,a23-34-59-28.deploy.static.akamaitechnologies.com,a23-11-215-146.deploy.static.akamaitechnologies.com,a23-216-149-138.deploy.static.akamaitechnologies.com,a125-56-219-18.deploy.static.akamaitechnologies.com,a23-216-149-139.deploy.static.akamaitechnologies.com,a2-18-66-74.deploy.static.akamaitechnologies.com,a23-46-238-89.deploy.static.akamaitechnologies.com,a104-110-191-62.deploy.static.akamaitechnologies.com,a23-34-59-36.deploy.static.akamaitechnologies.com,a23-205-255-205.deploy.static.akamaitechnologies.com,a23-54-30-114.deploy.static.akamaitechnologies.com,
healthgrades.com,server-13-35-121-119.sfo5.r.cloudfront.net,server-13-35-121-31.sfo5.r.cloudfront.net,server-13-32-121-68.fra60.r.cloudfront.net,server-18-164-116-41.jfk50.r.cloudfront.net,server-13-35-210-111.sin2.r.cloudfront.net,server-18-67-39-81.yto50.r.cloudfront.net,server-13-32-208-118.iad66.r.cloudfront.net,server-18-66-57-123.bom78.r.cloudfront.net,server-18-164-116-45.jfk50.r.cloudfront.net,server-13-32-121-101.fra60.r.cloudfront.net,server-18-239-94-11.ams1.r.cloudfront.net,server-13-35-147-64.syd1.r.cloudfront.net,
baby-calendar.jp,server-99-84-191-21.iad89.r.cloudfront.net,server-3-168-86-93.sfo5.r.cloudfront.net,server-18-173-132-50.jfk52.r.cloudfront.net,server-108-157-254-5.sin2.r.cloudfront.net,server-18-172-64-117.bom78.r.cloudfront.net,server-18-64-18-97.cgk50.r.cloudfront.net,server-13-227-219-38.ams54.r.cloudfront.net,server-13-35-58-127.fra60.r.cloudfront.net,server-3-168-86-105.sfo5.r.cloudfront.net,server-18-173-205-44.fra56.r.cloudfront.net,server-18-67-39-119.yto50.r.cloudfront.net,server-18-173-132-92.jfk52.r.cloudfront.net,
ritzcarlton.com,a23-60-108-116.deploy.static.akamaitechnologies.com,a184-51-96-120.deploy.static.akamaitechnologies.com,a23-41-168-88.deploy.static.akamaitechnologies.com,a23-218-208-86.deploy.static.akamaitechnologies.com,a104-123-40-86.deploy.static.akamaitechnologies.com,a2-22-4-106.deploy.static.akamaitechnologies.com,a104-99-48-116.deploy.static.akamaitechnologies.com,a23-33-180-91.deploy.static.akamaitechnologies.com,a23-56-162-123.deploy.static.akamaitechnologies.com,a104-116-104-103.deploy.static.akamaitechnologies.com,a184-29-118-133.deploy.static.akamaitechnologies.com,,
deputy.com,server-13-35-121-108.sfo5.r.cloudfront.net,server-13-33-165-11.yto50.r.cloudfront.net,server-13-35-121-60.sfo5.r.cloudfront.net,server-18-245-60-105.fra60.r.cloudfront.net,server-108-139-47-49.jfk50.r.cloudfront.net,server-18-239-69-118.ams58.r.cloudfront.net,server-108-139-47-29.jfk50.r.cloudfront.net,server-52-85-151-97.iad89.r.cloudfront.net,,,,,
sharefile.com,server-3-161-82-5.fra56.r.cloudfront.net,server-3-161-82-74.fra56.r.cloudfront.net,server-13-35-93-33.jfk50.r.cloudfront.net,server-18-66-41-122.bom78.r.cloudfront.net,server-108-157-254-107.sin2.r.cloudfront.net,server-108-158-32-98.syd3.r.cloudfront.net,server-13-35-93-10.jfk50.r.cloudfront.net,server-3-162-112-76.iad61.r.cloudfront.net,server-18-67-17-96.yto50.r.cloudfront.net,server-18-239-94-88.ams1.r.cloudfront.net,server-3-168-86-68.sfo5.r.cloudfront.net,,
